,date_time,power,temp,hum,wind,sun,prec,day,month,week,holiday,sin_time,cos_time,THI
2191,2018-04-13 23:00:00,90.04800000006799,13.5,40.0,4.3,0.0,0.0,4,4,15,0,-0.25881904510252157,0.9659258262890681,41.12
2192,2018-04-14 00:00:00,92.47999999998137,13.0,41.0,4.7,0.0,0.0,5,4,15,1,0.0,1.0,39.8889
2193,2018-04-14 01:00:00,88.44799999997485,12.9,39.0,3.6,0.0,0.0,5,4,15,1,0.25881904510252074,0.9659258262890683,40.3909
2194,2018-04-14 02:00:00,86.2719999999972,12.4,46.0,2.3,0.0,0.0,5,4,15,1,0.49999999999999994,0.8660254037844387,37.4504
2195,2018-04-14 03:00:00,79.74399999994785,12.3,48.0,3.5,0.0,0.0,5,4,15,1,0.7071067811865476,0.7071067811865476,36.8656
2196,2018-04-14 04:00:00,82.68800000008196,8.8,84.0,4.2,0.0,2.3,5,4,15,1,0.8660254037844386,0.5000000000000001,36.822399999999995
2197,2018-04-14 06:00:00,79.29599999997299,7.6,91.0,1.7,0.0,6.0,5,4,15,1,1.0,6.123233995736766e-17,38.8589
2198,2018-04-14 07:00:00,80.25600000005215,7.3,94.0,1.4,0.0,4.0,5,4,15,1,0.9659258262890683,-0.25881904510252063,40.4144
2199,2018-04-14 08:00:00,80.38399999996182,7.3,96.0,2.1,0.0,5.3,5,4,15,1,0.8660254037844387,-0.4999999999999998,41.910399999999996
2200,2018-04-14 09:00:00,86.91200000001118,7.5,97.0,2.2,0.0,3.3,5,4,15,1,0.7071067811865476,-0.7071067811865475,43.0481
2201,2018-04-14 10:00:00,94.2719999999972,7.7,98.0,2.3,0.0,4.1,5,4,15,1,0.49999999999999994,-0.8660254037844387,44.2056
2202,2018-04-14 11:00:00,97.98400000005495,8.1,98.0,2.1,0.0,3.6,5,4,15,1,0.258819045102521,-0.9659258262890682,44.925599999999996
2203,2018-04-14 12:00:00,97.98399999993853,8.5,97.0,0.6,0.0,1.6,5,4,15,1,1.2246467991473532e-16,-1.0,44.8481
2204,2018-04-14 13:00:00,100.3519999999553,9.0,97.0,1.9,0.0,0.4,5,4,15,1,-0.2588190451025208,-0.9659258262890683,45.748099999999994
2205,2018-04-14 14:00:00,104.8320000000531,9.4,96.0,0.5,0.0,0.3,5,4,15,1,-0.4999999999999997,-0.8660254037844388,45.6904
2206,2018-04-14 15:00:00,108.6080000000075,9.9,95.0,1.0,0.0,0.0,5,4,15,1,-0.7071067811865471,-0.7071067811865479,45.832499999999996
2207,2018-04-14 16:00:00,105.7920000000158,9.5,97.0,2.5,0.0,0.0,5,4,15,1,-0.8660254037844385,-0.5000000000000004,46.6481
2208,2018-04-14 17:00:00,101.3120000000345,9.4,96.0,2.4,0.0,0.0,5,4,15,1,-0.9659258262890683,-0.25881904510252063,45.6904
2209,2018-04-14 18:00:00,92.92799999995623,9.1,96.0,2.2,0.0,0.0,5,4,15,1,-1.0,-1.8369701987210297e-16,45.1504
2210,2018-04-14 19:00:00,93.31200000003446,8.8,94.0,2.9,0.0,0.0,5,4,15,1,-0.9659258262890684,0.2588190451025203,43.114399999999996
2211,2018-04-14 20:00:00,93.18400000000838,8.6,94.0,1.3,0.0,0.0,5,4,15,1,-0.8660254037844386,0.5000000000000001,42.7544
2212,2018-04-14 21:00:00,90.55999999993946,8.8,91.0,1.8,0.0,0.0,5,4,15,1,-0.7071067811865477,0.7071067811865474,41.0189
2213,2018-04-14 22:00:00,89.85600000002887,8.8,88.0,1.7,0.0,0.0,5,4,15,1,-0.5000000000000004,0.8660254037844384,39.101600000000005
2214,2018-04-14 23:00:00,83.8399999999674,8.6,88.0,1.9,0.0,0.0,5,4,15,1,-0.25881904510252157,0.9659258262890681,38.7416
2215,2018-04-15 00:00:00,86.7839999999851,8.1,87.0,1.8,0.0,0.0,6,4,15,1,0.0,1.0,37.2421
2216,2018-04-15 01:00:00,80.57600000000093,7.9,87.0,1.8,0.0,0.0,6,4,15,1,0.25881904510252074,0.9659258262890683,36.8821
2217,2018-04-15 02:00:00,75.58400000003166,7.4,86.0,2.1,0.0,0.0,6,4,15,1,0.49999999999999994,0.8660254037844387,35.4024
2218,2018-04-15 03:00:00,75.71199999994133,7.4,84.0,1.6,0.0,0.0,6,4,15,1,0.7071067811865476,0.7071067811865476,34.30239999999999
2219,2018-04-15 04:00:00,73.79200000001583,6.7,85.0,0.9,0.0,0.0,6,4,15,1,0.8660254037844386,0.5000000000000001,33.582499999999996
2220,2018-04-15 05:00:00,72.70400000002701,6.0,89.0,1.4,0.0,0.0,6,4,15,1,0.9659258262890683,0.25881904510252074,34.6809
2221,2018-04-15 06:00:00,73.40800000005402,5.8,92.0,1.8,0.0,0.0,6,4,15,1,1.0,6.123233995736766e-17,36.2976
2222,2018-04-15 07:00:00,71.61599999992177,6.0,92.0,1.2,0.0,0.0,6,4,15,1,0.9659258262890683,-0.25881904510252063,36.6576
2223,2018-04-15 08:00:00,68.03200000000652,7.5,88.0,1.2,0.4,0.0,6,4,15,1,0.8660254037844387,-0.4999999999999998,36.7616
2224,2018-04-15 09:00:00,74.04800000006799,9.1,79.0,1.9,1.0,0.0,6,4,15,1,0.7071067811865476,-0.7071067811865475,34.9589
2225,2018-04-15 10:00:00,75.19999999995343,10.6,70.0,2.8,1.0,0.0,6,4,15,1,0.49999999999999994,-0.8660254037844387,34.58
2226,2018-04-15 11:00:00,76.8640000000596,12.3,62.0,2.7,1.0,0.0,6,4,15,1,0.258819045102521,-0.9659258262890682,36.2496
2227,2018-04-15 14:00:00,82.81599999999162,15.6,48.0,2.1,0.9,0.0,6,4,15,1,-0.4999999999999997,-0.8660254037844388,42.8056
2228,2018-04-15 15:00:00,79.48800000001211,15.8,45.0,3.0,0.7,0.0,6,4,15,1,-0.7071067811865471,-0.7071067811865479,43.802499999999995
2229,2018-04-15 16:00:00,84.22399999992922,16.2,44.0,3.0,0.8,0.0,6,4,15,1,-0.8660254037844385,-0.5000000000000004,44.7744
2230,2018-04-15 17:00:00,86.84799999999814,15.6,43.0,2.8,1.0,0.0,6,4,15,1,-0.9659258262890683,-0.25881904510252063,43.9661
2231,2018-04-15 18:00:00,89.7280000000028,13.6,55.0,2.0,0.5,0.0,6,4,15,1,-1.0,-1.8369701987210297e-16,38.4125
2232,2018-04-15 19:00:00,87.42399999999907,11.4,62.0,2.5,0.0,0.0,6,4,15,1,-0.9659258262890684,0.2588190451025203,34.629599999999996
2233,2018-04-15 20:00:00,85.31200000003446,10.2,69.0,1.2,0.0,0.0,6,4,15,1,-0.8660254037844386,0.5000000000000001,33.616899999999994
2234,2018-04-15 21:00:00,87.03999999992084,9.3,72.0,1.1,0.0,0.0,6,4,15,1,-0.7071067811865477,0.7071067811865474,32.7856
2235,2018-04-15 22:00:00,85.12000000011176,8.3,78.0,1.5,0.0,0.0,6,4,15,1,-0.5000000000000004,0.8660254037844384,33.0976
2236,2018-04-15 23:00:00,83.1359999999404,7.3,82.0,2.7,0.0,0.0,6,4,15,1,-0.25881904510252157,0.9659258262890681,33.1016
2237,2018-04-16 00:00:00,83.71200000005774,6.7,84.0,1.8,0.0,0.0,0,4,16,0,0.0,1.0,33.042399999999994
2238,2018-04-16 01:00:00,76.73599999991711,6.2,86.0,1.3,0.0,0.0,0,4,16,0,0.25881904510252074,0.9659258262890683,33.242399999999996
2239,2018-04-16 03:00:00,84.15999999991618,5.3,89.0,1.1,0.0,0.0,0,4,16,0,0.7071067811865476,0.7071067811865476,33.420899999999996
2240,2018-04-16 04:00:00,77.31200000003446,4.3,92.0,1.1,0.0,0.0,0,4,16,0,0.8660254037844386,0.5000000000000001,33.5976
2241,2018-04-16 05:00:00,74.23999999999069,3.8,94.0,1.1,0.0,0.0,0,4,16,0,0.9659258262890683,0.25881904510252074,34.114399999999996
2242,2018-04-16 06:00:00,76.99199999996927,3.4,95.0,1.3,0.0,0.0,0,4,16,0,1.0,6.123233995736766e-17,34.13249999999999
2243,2018-04-16 07:00:00,75.96799999999348,3.9,95.0,0.6,0.3,0.0,0,4,16,0,0.9659258262890683,-0.25881904510252063,35.0325
2244,2018-04-16 08:00:00,74.9440000000177,5.8,90.0,0.5,1.0,0.0,0,4,16,0,0.8660254037844387,-0.4999999999999998,34.96
2245,2018-04-16 09:00:00,75.84000000008382,8.7,78.0,1.3,1.0,0.0,0,4,16,0,0.7071067811865476,-0.7071067811865475,33.8176
2246,2018-04-16 10:00:00,74.55999999993946,11.7,63.0,2.2,1.0,0.0,0,4,16,0,0.49999999999999994,-0.8660254037844387,35.2741
2247,2018-04-16 11:00:00,78.01599999994505,13.7,58.0,1.8,1.0,0.0,0,4,16,0,0.258819045102521,-0.9659258262890682,38.5496
2248,2018-04-16 12:00:00,76.99200000008568,15.4,47.0,1.5,1.0,0.0,0,4,16,0,1.2246467991473532e-16,-1.0,42.638099999999994
2249,2018-04-16 13:00:00,79.67999999993481,17.0,46.0,2.2,1.0,0.0,0,4,16,0,-0.2588190451025208,-0.9659258262890683,45.7304
2250,2018-04-16 14:00:00,81.08799999998882,17.1,40.0,3.0,1.0,0.0,0,4,16,0,-0.4999999999999997,-0.8660254037844388,47.6
2251,2018-04-16 15:00:00,79.04000000003725,18.1,38.0,2.2,1.0,0.0,0,4,16,0,-0.7071067811865471,-0.7071067811865479,50.1216
2252,2018-04-16 16:00:00,88.38399999996182,18.5,37.0,1.3,1.0,0.0,0,4,16,0,-0.8660254037844385,-0.5000000000000004,51.2321
2253,2018-04-16 17:00:00,91.6480000000447,18.6,34.0,0.9,1.0,0.0,0,4,16,0,-0.9659258262890683,-0.25881904510252063,52.702400000000004
2254,2018-04-16 18:00:00,95.93599999998696,17.5,43.0,1.3,0.6,0.0,0,4,16,0,-1.0,-1.8369701987210297e-16,47.3861
2255,2018-04-16 21:00:00,95.80799999996088,13.1,55.0,0.1,0.0,0.0,0,4,16,0,-0.7071067811865477,0.7071067811865474,37.5125
2256,2018-04-16 22:00:00,85.95199999993201,12.5,61.0,1.2,0.0,0.0,0,4,16,0,-0.5000000000000004,0.8660254037844384,36.5249
2257,2018-04-16 23:00:00,85.12000000011176,11.9,64.0,0.9,0.0,0.0,0,4,16,0,-0.25881904510252157,0.9659258262890681,35.7584
2258,2018-04-17 00:00:00,91.8399999999674,11.2,64.0,0.9,0.0,0.0,1,4,16,0,0.0,1.0,34.498400000000004
2259,2018-04-17 02:00:00,84.47999999998137,10.3,69.0,1.7,0.0,0.0,1,4,16,0,0.49999999999999994,0.8660254037844387,33.796899999999994
2260,2018-04-17 03:00:00,82.49600000004284,9.7,70.0,1.4,0.0,0.0,1,4,16,0,0.7071067811865476,0.7071067811865476,32.959999999999994
2261,2018-04-17 04:00:00,76.3519999999553,9.3,71.0,0.8,0.0,0.0,1,4,16,0,0.8660254037844386,0.5000000000000001,32.5029
2262,2018-04-17 05:00:00,79.61600000003818,8.5,80.0,1.2,0.0,0.0,1,4,16,0,0.9659258262890683,0.25881904510252074,34.32
2263,2018-04-17 06:00:00,85.82399999990594,8.1,82.0,0.3,0.0,0.0,1,4,16,0,1.0,6.123233995736766e-17,34.541599999999995
2264,2018-04-17 07:00:00,84.03200000000652,8.3,82.0,0.6,0.0,0.0,1,4,16,0,0.9659258262890683,-0.25881904510252063,34.9016
2265,2018-04-17 08:00:00,80.83200000005309,9.7,77.0,0.4,0.0,0.0,1,4,16,0,0.8660254037844387,-0.4999999999999998,35.2161
2266,2018-04-17 09:00:00,84.99199999996927,12.6,68.0,0.6,0.9,0.0,1,4,16,0,0.7071067811865476,-0.7071067811865475,37.7136
2267,2018-04-17 10:00:00,82.04800000006799,14.8,53.0,0.7,1.0,0.0,1,4,16,0,0.49999999999999994,-0.8660254037844387,40.7001
2268,2018-04-17 11:00:00,91.96799999999348,16.9,47.0,1.3,1.0,0.0,1,4,16,0,0.258819045102521,-0.9659258262890682,45.3381
2269,2018-04-17 12:00:00,93.63199999998324,18.5,39.0,1.8,1.0,0.0,1,4,16,0,1.2246467991473532e-16,-1.0,50.4709
2270,2018-04-17 13:00:00,92.73599999991711,19.1,34.0,2.1,1.0,0.0,1,4,16,0,-0.2588190451025208,-0.9659258262890683,53.6024
2271,2018-04-17 14:00:00,96.25600000005215,20.1,38.0,2.1,1.0,0.0,1,4,16,0,-0.4999999999999997,-0.8660254037844388,53.7216
2272,2018-04-17 15:00:00,93.76000000000931,20.1,32.0,1.4,0.9,0.0,1,4,16,0,-0.7071067811865471,-0.7071067811865479,56.36160000000001
2273,2018-04-17 16:00:00,103.8719999999739,20.4,34.0,1.8,1.0,0.0,1,4,16,0,-0.8660254037844385,-0.5000000000000004,55.9424
2274,2018-04-17 17:00:00,94.0800000000745,20.0,35.0,2.8,0.9,0.0,1,4,16,0,-0.9659258262890683,-0.25881904510252063,54.7725
2275,2018-04-17 18:00:00,92.60799999989104,19.2,36.0,1.8,1.0,0.0,1,4,16,0,-1.0,-1.8369701987210297e-16,52.9024
2276,2018-04-17 19:00:00,87.55200000002515,17.2,41.0,1.5,0.4,0.0,1,4,16,0,-0.9659258262890684,0.2588190451025203,47.448899999999995
2277,2018-04-17 20:00:00,86.91200000001118,15.5,50.0,2.1,0.0,0.0,1,4,16,0,-0.8660254037844386,0.5000000000000001,42.3
2278,2018-04-17 21:00:00,89.02399999997579,13.9,55.0,0.9,0.0,0.0,1,4,16,0,-0.7071067811865477,0.7071067811865474,38.9525
2279,2018-04-17 22:00:00,90.17600000009406,12.3,57.0,0.8,0.0,0.0,1,4,16,0,-0.5000000000000004,0.8660254037844384,36.02409999999999
2280,2018-04-17 23:00:00,100.8639999999432,11.5,58.0,0.3,0.0,0.0,1,4,16,0,-0.25881904510252157,0.9659258262890681,34.58959999999999
2281,2018-04-18 00:00:00,99.00800000003073,10.8,65.0,0.6,0.0,0.0,2,4,16,0,0.0,1.0,33.9225
2282,2018-04-18 01:00:00,90.88000000000466,9.8,72.0,1.3,0.0,0.0,2,4,16,0,0.25881904510252074,0.9659258262890683,33.6856
2283,2018-04-18 02:00:00,85.43999999994412,8.9,77.0,0.1,0.0,0.0,2,4,16,0,0.49999999999999994,0.8660254037844387,33.7761
2284,2018-04-18 03:00:00,84.28800000005867,8.1,81.0,1.0,0.0,0.0,2,4,16,0,0.7071067811865476,0.7071067811865476,34.060900000000004
2285,2018-04-18 04:00:00,78.52799999993294,7.5,84.0,0.3,0.0,0.0,2,4,16,0,0.8660254037844386,0.5000000000000001,34.4824
2286,2018-04-18 06:00:00,73.92000000004191,6.2,88.0,1.4,0.0,0.0,2,4,16,0,1.0,6.123233995736766e-17,34.4216
2287,2018-04-18 07:00:00,75.00799999991432,6.4,88.0,0.2,0.4,0.0,2,4,16,0,0.9659258262890683,-0.25881904510252063,34.7816
2288,2018-04-18 08:00:00,74.68800000008196,8.9,80.0,0.5,1.0,0.0,2,4,16,0,0.8660254037844387,-0.4999999999999998,35.04
2289,2018-04-18 09:00:00,85.31199999991804,11.9,64.0,1.2,1.0,0.0,2,4,16,0,0.7071067811865476,-0.7071067811865475,35.7584
2290,2018-04-18 10:00:00,92.41600000008475,14.9,55.0,2.0,1.0,0.0,2,4,16,0,0.49999999999999994,-0.8660254037844387,40.7525
2291,2018-04-18 11:00:00,92.73599999991711,16.4,44.0,2.5,1.0,0.0,2,4,16,0,0.258819045102521,-0.9659258262890682,45.1344
2292,2018-04-18 12:00:00,93.3760000000475,18.3,41.0,1.5,1.0,0.0,2,4,16,0,1.2246467991473532e-16,-1.0,49.4289
2293,2018-04-18 13:00:00,100.9279999999562,18.9,36.0,1.3,1.0,0.0,2,4,16,0,-0.2588190451025208,-0.9659258262890683,52.362399999999994
2294,2018-04-18 14:00:00,102.7200000000885,20.5,29.0,1.3,1.0,0.0,2,4,16,0,-0.4999999999999997,-0.8660254037844388,58.668899999999994
2295,2018-04-18 15:00:00,102.2719999999972,21.6,26.0,1.9,1.0,0.0,2,4,16,0,-0.7071067811865471,-0.7071067811865479,62.4144
2296,2018-04-18 16:00:00,104.8959999999497,21.9,31.0,1.9,1.0,0.0,2,4,16,0,-0.8660254037844385,-0.5000000000000004,60.1109
2297,2018-04-18 17:00:00,97.85600000002887,21.4,32.0,2.2,1.0,0.0,2,4,16,0,-0.9659258262890683,-0.25881904510252063,58.7016
2298,2018-04-18 18:00:00,99.19999999995343,19.0,41.0,2.0,1.0,0.0,2,4,16,0,-1.0,-1.8369701987210297e-16,50.688900000000004
2299,2018-04-18 19:00:00,92.92800000007264,16.8,43.0,1.6,0.5,0.0,2,4,16,0,-0.9659258262890684,0.2588190451025203,46.126099999999994
2300,2018-04-18 20:00:00,98.43199999991339,15.2,42.0,1.8,0.0,0.0,2,4,16,0,-0.8660254037844386,0.5000000000000001,43.5376
2301,2018-04-18 21:00:00,93.11999999999534,13.7,38.0,1.8,0.0,0.0,2,4,16,0,-0.7071067811865477,0.7071067811865474,42.2016
2302,2018-04-18 22:00:00,83.84000000008382,12.7,34.0,1.3,0.0,0.0,2,4,16,0,-0.5000000000000004,0.8660254037844384,42.0824
2303,2018-04-18 23:00:00,86.40000000002328,11.4,39.0,1.1,0.0,0.0,2,4,16,0,-0.25881904510252157,0.9659258262890681,37.6909
2304,2018-04-19 00:00:00,90.43199999991339,10.3,49.0,1.2,0.0,0.0,3,4,16,0,0.0,1.0,33.0929
2305,2018-04-19 02:00:00,86.33600000001024,8.1,64.0,0.3,0.0,0.0,3,4,16,0,0.49999999999999994,0.8660254037844387,28.9184
2306,2018-04-19 03:00:00,85.76000000000931,7.1,73.0,1.0,0.0,0.0,3,4,16,0,0.7071067811865476,0.7071067811865476,29.128099999999996
2307,2018-04-19 05:00:00,79.8080000000773,5.7,78.0,0.7,0.0,0.0,3,4,16,0,0.9659258262890683,0.25881904510252074,28.4176
2308,2018-04-19 07:00:00,83.6480000000447,5.4,80.0,0.2,0.5,0.0,3,4,16,0,0.9659258262890683,-0.25881904510252063,28.740000000000002
2309,2018-04-19 08:00:00,80.38399999996182,8.1,69.0,0.4,1.0,0.0,3,4,16,0,0.8660254037844387,-0.4999999999999998,29.836899999999993
2310,2018-04-19 09:00:00,80.25600000005215,11.3,58.0,1.2,1.0,0.0,3,4,16,0,0.7071067811865476,-0.7071067811865475,34.2296
2311,2018-04-19 10:00:00,88.12799999990966,15.0,37.0,1.1,1.0,0.0,3,4,16,0,0.49999999999999994,-0.8660254037844387,44.9321
2312,2018-04-19 13:00:00,100.8639999999432,21.7,17.0,4.1,1.0,0.0,3,4,16,0,-0.2588190451025208,-0.9659258262890683,68.96010000000001
2313,2018-04-19 14:00:00,104.064000000013,22.5,17.0,2.2,1.0,0.0,3,4,16,0,-0.4999999999999997,-0.8660254037844388,70.40010000000001
2314,2018-04-19 15:00:00,104.4479999999749,23.1,22.0,3.8,1.0,0.0,3,4,16,0,-0.7071067811865471,-0.7071067811865479,67.7456
2315,2018-04-19 16:00:00,103.935999999987,22.3,20.0,4.3,1.0,0.0,3,4,16,0,-0.8660254037844385,-0.5000000000000004,67.74000000000001
2316,2018-04-19 17:00:00,107.5840000000317,22.0,19.0,3.1,1.0,0.0,3,4,16,0,-0.9659258262890683,-0.25881904510252063,67.9469
2317,2018-04-19 18:00:00,95.74400000006426,20.6,25.0,2.1,1.0,0.0,3,4,16,0,-1.0,-1.8369701987210297e-16,61.24250000000001
2318,2018-04-19 19:00:00,98.23999999999069,18.7,32.0,1.0,0.3,0.0,3,4,16,0,-0.9659258262890684,0.2588190451025203,53.8416
2319,2018-04-19 20:00:00,96.64000000001397,17.2,39.0,2.3,0.0,0.0,3,4,16,0,-0.8660254037844386,0.5000000000000001,48.1309
2320,2018-04-19 21:00:00,97.79199999989942,16.2,43.0,2.4,0.0,0.0,3,4,16,0,-0.7071067811865477,0.7071067811865474,45.046099999999996
2321,2018-04-19 22:00:00,95.87200000009034,15.2,45.0,1.9,0.0,0.0,3,4,16,0,-0.5000000000000004,0.8660254037844384,42.7225
2322,2018-04-19 23:00:00,86.84799999999814,14.3,47.0,1.2,0.0,0.0,3,4,16,0,-0.25881904510252157,0.9659258262890681,40.6581
2323,2018-04-20 00:00:00,84.67199999990407,13.1,57.0,1.0,0.0,0.0,4,4,16,0,0.0,1.0,37.46409999999999
2324,2018-04-20 01:00:00,87.2960000000894,12.1,64.0,1.4,0.0,0.0,4,4,16,0,0.25881904510252074,0.9659258262890683,36.1184
2325,2018-04-20 02:00:00,83.00799999991432,11.4,67.0,1.1,0.0,0.0,4,4,16,0,0.49999999999999994,0.8660254037844387,35.3501
2326,2018-04-20 03:00:00,89.92000000004191,10.6,71.0,1.0,0.0,0.0,4,4,16,0,0.7071067811865476,0.7071067811865476,34.8429
2327,2018-04-20 04:00:00,82.4320000000298,10.2,73.0,0.6,0.0,0.0,4,4,16,0,0.8660254037844386,0.5000000000000001,34.708099999999995
2328,2018-04-20 05:00:00,82.88000000000466,9.6,75.0,0.4,0.0,0.0,4,4,16,0,0.9659258262890683,0.25881904510252074,34.292500000000004
2329,2018-04-20 06:00:00,77.95199999993201,9.2,78.0,1.3,0.0,0.0,4,4,16,0,1.0,6.123233995736766e-17,34.7176
2330,2018-04-20 07:00:00,83.45600000000559,9.8,78.0,1.1,0.0,0.0,4,4,16,0,0.9659258262890683,-0.25881904510252063,35.7976
2331,2018-04-20 08:00:00,85.50400000007357,11.7,69.0,0.4,1.0,0.0,4,4,16,0,0.8660254037844387,-0.4999999999999998,36.31689999999999
2332,2018-04-20 09:00:00,94.84799999999814,15.1,58.0,0.8,1.0,0.0,4,4,16,0,0.7071067811865476,-0.7071067811865475,41.069599999999994
2333,2018-04-20 10:00:00,105.1520000000019,18.8,50.0,0.7,1.0,0.0,4,4,16,0,0.49999999999999994,-0.8660254037844387,48.24
2334,2018-04-20 11:00:00,98.43199999991339,21.8,45.0,1.1,1.0,0.0,4,4,16,0,0.258819045102521,-0.9659258262890682,54.6025
2335,2018-04-20 12:00:00,98.36800000001676,24.6,39.0,1.3,1.0,0.0,4,4,16,0,1.2246467991473532e-16,-1.0,61.4509
2336,2018-04-20 13:00:00,94.01600000006147,26.2,39.0,1.4,1.0,0.0,4,4,16,0,-0.2588190451025208,-0.9659258262890683,64.33089999999999
2337,2018-04-20 14:00:00,101.6959999999963,28.1,35.0,2.1,1.0,0.0,4,4,16,0,-0.4999999999999997,-0.8660254037844388,69.3525
2338,2018-04-20 15:00:00,98.36800000001676,29.0,32.0,1.2,1.0,0.0,4,4,16,0,-0.7071067811865471,-0.7071067811865479,72.3816
2339,2018-04-20 16:00:00,100.7999999999302,29.7,33.0,1.6,1.0,0.0,4,4,16,0,-0.8660254037844385,-0.5000000000000004,73.1521
2340,2018-04-20 17:00:00,100.2240000000456,29.0,25.0,2.1,1.0,0.0,4,4,16,0,-0.9659258262890683,-0.25881904510252063,76.36250000000001
2341,2018-04-20 18:00:00,93.24800000002142,27.7,29.0,1.5,1.0,0.0,4,4,16,0,-1.0,-1.8369701987210297e-16,71.6289
2342,2018-04-20 19:00:00,92.15999999991618,24.7,36.0,2.6,0.4,0.0,4,4,16,0,-0.9659258262890684,0.2588190451025203,62.8024
2343,2018-04-20 20:00:00,90.62400000006892,22.2,36.0,3.2,0.0,0.0,4,4,16,0,-0.8660254037844386,0.5000000000000001,58.3024
2344,2018-04-20 21:00:00,87.74399999994785,20.7,34.0,2.2,0.0,0.0,4,4,16,0,-0.7071067811865477,0.7071067811865474,56.4824
2345,2018-04-20 22:00:00,89.5360000000801,19.4,40.0,1.7,0.0,0.0,4,4,16,0,-0.5000000000000004,0.8660254037844384,51.74
2346,2018-04-20 23:00:00,83.77599999995437,18.3,45.0,1.2,0.0,0.0,4,4,16,0,-0.25881904510252157,0.9659258262890681,48.3025
2347,2018-04-21 00:00:00,80.31999999994878,16.7,54.0,0.1,0.0,0.0,5,4,16,1,0.0,1.0,44.0464
2348,2018-04-21 01:00:00,78.0800000000745,15.4,62.0,1.3,0.0,0.0,5,4,16,1,0.25881904510252074,0.9659258262890683,41.8296
2349,2018-04-21 02:00:00,76.67200000002049,14.3,67.0,1.5,0.0,0.0,5,4,16,1,0.49999999999999994,0.8660254037844387,40.5701
2350,2018-04-21 03:00:00,79.48799999989569,13.4,68.0,0.1,0.0,0.0,5,4,16,1,0.7071067811865476,0.7071067811865476,39.1536
2351,2018-04-21 04:00:00,73.47200000006706,12.5,74.0,1.3,0.0,0.0,5,4,16,1,0.8660254037844386,0.5000000000000001,39.170399999999994
2352,2018-04-21 05:00:00,74.75199999997858,11.7,77.0,0.7,0.0,0.0,5,4,16,1,0.9659258262890683,0.25881904510252074,38.8161
2353,2018-04-21 06:00:00,75.52000000001863,11.0,79.0,0.0,0.0,0.0,5,4,16,1,1.0,6.123233995736766e-17,38.3789
2354,2018-04-21 07:00:00,77.5679999999702,11.4,79.0,0.3,0.6,0.0,5,4,16,1,0.9659258262890683,-0.25881904510252063,39.0989
2355,2018-04-21 08:00:00,75.45600000000559,14.0,74.0,0.6,1.0,0.0,5,4,16,1,0.8660254037844387,-0.4999999999999998,41.8704
2356,2018-04-21 09:00:00,82.23999999999069,18.0,62.0,1.0,1.0,0.0,5,4,16,1,0.7071067811865476,-0.7071067811865475,46.50959999999999
2357,2018-04-21 10:00:00,87.68000000005122,21.2,49.0,1.4,1.0,0.0,5,4,16,1,0.49999999999999994,-0.8660254037844387,52.71289999999999
2358,2018-04-21 11:00:00,90.23999999999069,24.1,38.0,1.6,1.0,0.0,5,4,16,1,0.258819045102521,-0.9659258262890682,60.9216
2359,2018-04-21 12:00:00,93.88800000003539,26.5,31.0,1.5,1.0,0.0,5,4,16,1,1.2246467991473532e-16,-1.0,68.3909
2360,2018-04-21 13:00:00,97.21599999989849,28.4,17.0,2.0,1.0,0.0,5,4,16,1,-0.2588190451025208,-0.9659258262890683,81.0201
2361,2018-04-21 14:00:00,106.1760000000941,28.6,14.0,2.8,1.0,0.0,5,4,16,1,-0.4999999999999997,-0.8660254037844388,83.8584
2362,2018-04-21 15:00:00,104.3199999999488,29.7,16.0,2.2,1.0,0.0,5,4,16,1,-0.7071067811865471,-0.7071067811865479,84.16640000000001
2363,2018-04-21 16:00:00,100.6080000000075,29.3,16.0,2.4,1.0,0.0,5,4,16,1,-0.8660254037844385,-0.5000000000000004,83.44640000000001
2364,2018-04-21 17:00:00,104.1280000000261,27.9,16.0,3.6,1.0,0.0,5,4,16,1,-0.9659258262890683,-0.25881904510252063,80.9264
2365,2018-04-21 18:00:00,93.69599999999627,25.6,25.0,2.1,0.9,0.0,5,4,16,1,-1.0,-1.8369701987210297e-16,70.2425
2366,2018-04-21 19:00:00,87.48800000001211,21.7,46.0,2.8,0.3,0.0,5,4,16,1,-0.9659258262890684,0.2588190451025203,54.1904
2367,2018-04-21 20:00:00,86.91200000001118,19.5,50.0,2.1,0.0,0.0,5,4,16,1,-0.8660254037844386,0.5000000000000001,49.5
2368,2018-04-21 21:00:00,82.11199999996461,18.3,54.0,1.1,0.0,0.0,5,4,16,1,-0.7071067811865477,0.7071067811865474,46.9264
2369,2018-04-21 23:00:00,78.01600000006147,16.3,63.0,0.9,0.0,0.0,5,4,16,1,-0.25881904510252157,0.9659258262890681,43.554100000000005
2370,2018-04-22 00:00:00,76.09600000001956,15.3,67.0,0.1,0.0,0.0,6,4,16,1,0.0,1.0,42.3701
2371,2018-04-22 01:00:00,75.39199999999255,14.6,72.0,1.6,0.0,0.0,6,4,16,1,0.25881904510252074,0.9659258262890683,42.3256
2372,2018-04-22 02:00:00,72.57600000000093,13.7,74.0,0.9,0.0,0.0,6,4,16,1,0.49999999999999994,0.8660254037844387,41.3304
2373,2018-04-22 03:00:00,69.95199999993201,13.8,75.0,0.9,0.0,0.0,6,4,16,1,0.7071067811865476,0.7071067811865476,41.852500000000006
